#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Aluminum, Al', '92.4 - 95.6 %', '92.4 - 95.6 %', 'As remainder']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Chromium, Cr', '0.05 - 0.25 %', '0.05 - 0.25 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Iron, Fe', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Magnesium, Mg', '4.0 - 4.9 %', '4.0 - 4.9 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Manganese, Mn', '0.40 - 1.0 %', '0.40 - 1.0 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H116; 5083-H321,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '317 MPa', '46000 psi', 'AA; Typical']","['Tensile Strength, Yield', '228 MPa', '33000 psi', 'AA; Typical']","['Elongation at Break', '>= 12 %@Thickness 1.60 - 38.1 mm', '>= 12 %@Thickness 0.0630 - 1.50 in', '']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Aluminum, Al', '92.4 - 95.6 %', '92.4 - 95.6 %', 'As remainder']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Chromium, Cr', '0.05 - 0.25 %', '0.05 - 0.25 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Iron, Fe', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Magnesium, Mg', '4.0 - 4.9 %', '4.0 - 4.9 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Manganese, Mn', '0.40 - 1.0 %', '0.40 - 1.0 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H32; 5083-H323,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '320 MPa', '46400 psi', '']","['Tensile Strength, Yield', '250 MPa', '36300 psi', '']","['Elongation at Break', '8.0 - 10 %', '8.0 - 10 %', 'H323']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Aluminum, Al', '92.4 - 95.6 %', '92.4 - 95.6 %', 'As remainder']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Chromium, Cr', '0.05 - 0.25 %', '0.05 - 0.25 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Iron, Fe', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Magnesium, Mg', '4.0 - 4.9 %', '4.0 - 4.9 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Manganese, Mn', '0.40 - 1.0 %', '0.40 - 1.0 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-H34; 5083-H343,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '280 MPa', '40600 psi', '']","['Elongation at Break', '6.0 - 8.0 %', '6.0 - 8.0 %', 'H343']"
#VALUE!, ,Aluminum 5083-O,"['Aluminum, Al', '92.4 - 95.6 %', '92.4 - 95.6 %', 'As remainder']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Chromium, Cr', '0.05 - 0.25 %', '0.05 - 0.25 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Iron, Fe', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Magnesium, Mg', '4.0 - 4.9 %', '4.0 - 4.9 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Manganese, Mn', '0.40 - 1.0 %', '0.40 - 1.0 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
#VALUE!, ,Aluminum 5083-O,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '145 MPa', '21000 psi', 'AA; Typical']","['Elongation at Break', '25 %@Temperature 25.0 °C', '25 %@Temperature 77.0 °F', '']"
4732.5,94.65,Aluminum 5086-H112,"['Aluminum, Al', '93 - 96.3 %', '93 - 96.3 %', 'As remainder']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
7.5,0.15,Aluminum 5086-H112,"['Chromium, Cr', '0.05 - 0.25 %', '0.05 - 0.25 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
5,0.1,Aluminum 5086-H112,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
25,0.5,Aluminum 5086-H112,"['Iron, Fe', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
200,4,Aluminum 5086-H112,"['Magnesium, Mg', '3.5 - 4.5 %', '3.5 - 4.5 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
22.5,0.45,Aluminum 5086-H112,"['Manganese, Mn', '0.20 - 0.70 %', '0.20 - 0.70 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
#VALUE!, ,Aluminum 5086-H112,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
#VALUE!, ,Aluminum 5086-H112,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
20,0.4,Aluminum 5086-H112,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
7.5,0.15,Aluminum 5086-H112,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
12.5,0.25,Aluminum 5086-H112,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '269 MPa', '39000 psi', 'AA; Typical']","['Tensile Strength, Yield', '131 MPa', '19000 psi', 'AA; Typical']","['Elongation at Break', '>= 8.0 %@Thickness 4.78 - 12.7 mm', '>= 8.0 %@Thickness 0.188 - 0.499 in', '']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Aluminum, Al', '93 - 96.3 %', '93 - 96.3 %', 'As remainder']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Chromium, Cr', '0.05 - 0.25 %', '0.05 - 0.25 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Iron, Fe', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Magnesium, Mg', '3.5 - 4.5 %', '3.5 - 4.5 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Manganese, Mn', '0.20 - 0.70 %', '0.20 - 0.70 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Other, total', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Silicon, Si', '<= 0.40 %', '<= 0.40 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H116; 5086-H32,"['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']","['Tensile Strength, Ultimate', '290 MPa', '42000 psi', 'AA; Typical']","['Tensile Strength, Yield', '207 MPa', '30000 psi', 'AA; Typical']","['Elongation at Break', '6.0 - 12 %@Thickness 0.508 - 50.8 mm', '6.0 - 12 %@Thickness 0.0200 - 2.00 in', 'H32']"
#VALUE!, ,Aluminum 5086-H34,"['Aluminum, Al', '93 - 96.3 %', '93 - 96.3 %', 'As remainder']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Chromium, Cr', '0.05 - 0.25 %', '0.05 - 0.25 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Copper, Cu', '<= 0.10 %', '<= 0.10 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Iron, Fe', '<= 0.50 %', '<= 0.50 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Magnesium, Mg', '3.5 - 4.5 %', '3.5 - 4.5 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Manganese, Mn', '0.20 - 0.70 %', '0.20 - 0.70 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
#VALUE!, ,Aluminum 5086-H34,"['Other, each', '<= 0.05 %', '<= 0.05 %', '']","['Tensile Strength, Ultimate', '324 MPa', '47000 psi', 'AA; Typical']","['Tensile Strength, Yield', '255 MPa', '37000 psi', 'AA; Typical']","['Elongation at Break', '4.0 - 10 %@Thickness 0.229 - 25.4 mm', '4.0 - 10 %@Thickness 0.00900 - 1.00 in', '']"
