"Titanium Beta-CEZ ST 830°C (1525°F), Aged 550°C","['Aluminum, Al', '5.0 %', '5.0 %', '']","['Tensile Strength, Ultimate', '1600 MPa', '232000 psi', '']","['Tensile Strength, Yield', '1520 MPa', '220000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 550°C","['Chromium, Cr', '2.0 %', '2.0 %', '']","['Tensile Strength, Ultimate', '1600 MPa', '232000 psi', '']","['Tensile Strength, Yield', '1520 MPa', '220000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 550°C","['Iron, Fe', '1.0 %', '1.0 %', '']","['Tensile Strength, Ultimate', '1600 MPa', '232000 psi', '']","['Tensile Strength, Yield', '1520 MPa', '220000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 550°C","['Molybdenum, Mo', '4.0 %', '4.0 %', '']","['Tensile Strength, Ultimate', '1600 MPa', '232000 psi', '']","['Tensile Strength, Yield', '1520 MPa', '220000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 550°C","['Tin, Sn', '2.0 %', '2.0 %', '']","['Tensile Strength, Ultimate', '1600 MPa', '232000 psi', '']","['Tensile Strength, Yield', '1520 MPa', '220000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 550°C","['Titanium, Ti', '82 %', '82 %', '']","['Tensile Strength, Ultimate', '1600 MPa', '232000 psi', '']","['Tensile Strength, Yield', '1520 MPa', '220000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 550°C","['Zirconium, Zr', '4.0 %', '4.0 %', '']","['Tensile Strength, Ultimate', '1600 MPa', '232000 psi', '']","['Tensile Strength, Yield', '1520 MPa', '220000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 600°C","['Aluminum, Al', '5.0 %', '5.0 %', '']","['Tensile Strength, Ultimate', '1280 MPa', '186000 psi', '']","['Tensile Strength, Yield', '1210 MPa', '175000 psi', '']","['Elongation at Break', '11 %', '11 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 600°C","['Chromium, Cr', '2.0 %', '2.0 %', '']","['Tensile Strength, Ultimate', '1280 MPa', '186000 psi', '']","['Tensile Strength, Yield', '1210 MPa', '175000 psi', '']","['Elongation at Break', '11 %', '11 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 600°C","['Iron, Fe', '1.0 %', '1.0 %', '']","['Tensile Strength, Ultimate', '1280 MPa', '186000 psi', '']","['Tensile Strength, Yield', '1210 MPa', '175000 psi', '']","['Elongation at Break', '11 %', '11 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 600°C","['Molybdenum, Mo', '4.0 %', '4.0 %', '']","['Tensile Strength, Ultimate', '1280 MPa', '186000 psi', '']","['Tensile Strength, Yield', '1210 MPa', '175000 psi', '']","['Elongation at Break', '11 %', '11 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 600°C","['Tin, Sn', '2.0 %', '2.0 %', '']","['Tensile Strength, Ultimate', '1280 MPa', '186000 psi', '']","['Tensile Strength, Yield', '1210 MPa', '175000 psi', '']","['Elongation at Break', '11 %', '11 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 600°C","['Titanium, Ti', '82 %', '82 %', '']","['Tensile Strength, Ultimate', '1280 MPa', '186000 psi', '']","['Tensile Strength, Yield', '1210 MPa', '175000 psi', '']","['Elongation at Break', '11 %', '11 %', '']"
"Titanium Beta-CEZ ST 830°C (1525°F), Aged 600°C","['Zirconium, Zr', '4.0 %', '4.0 %', '']","['Tensile Strength, Ultimate', '1280 MPa', '186000 psi', '']","['Tensile Strength, Yield', '1210 MPa', '175000 psi', '']","['Elongation at Break', '11 %', '11 %', '']"
"Titanium Beta-CEZ ST 860°C (1580°F), Aged 550°C","['Aluminum, Al', '5.0 %', '5.0 %', '']","['Tensile Strength, Ultimate', '1560 MPa', '226000 psi', '']","['Tensile Strength, Yield', '1480 MPa', '215000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 860°C (1580°F), Aged 550°C","['Chromium, Cr', '2.0 %', '2.0 %', '']","['Tensile Strength, Ultimate', '1560 MPa', '226000 psi', '']","['Tensile Strength, Yield', '1480 MPa', '215000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 860°C (1580°F), Aged 550°C","['Iron, Fe', '1.0 %', '1.0 %', '']","['Tensile Strength, Ultimate', '1560 MPa', '226000 psi', '']","['Tensile Strength, Yield', '1480 MPa', '215000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
"Titanium Beta-CEZ ST 860°C (1580°F), Aged 550°C","['Molybdenum, Mo', '4.0 %', '4.0 %', '']","['Tensile Strength, Ultimate', '1560 MPa', '226000 psi', '']","['Tensile Strength, Yield', '1480 MPa', '215000 psi', '']","['Elongation at Break', '2.0 %', '2.0 %', '']"
